nID_FlowPropertyClass;sData;nID_Flow;bExclude;sName;sRegionTime;saRegionWeekDay;sDateTimeAt;sDateTimeTo;nLen;sLenType;sGroup
1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};193;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};193;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};193;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};194;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};194;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};194;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};195;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};195;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-15 ? * SAT":"PT15M"};195;false;дневной прийом в субботу;14:00-16:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};196;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};196;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};196;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};197;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};197;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};197;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};198;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};198;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};198;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};199;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};199;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};199;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};200;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};200;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};200;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};201;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};201;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};201;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};202;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};202;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};202;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};203;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};203;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};203;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};204;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};204;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};204;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};205;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};205;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};205;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};206;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};206;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};206;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};207;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};207;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};207;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};208;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};208;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};208;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};209;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};209;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};209;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};210;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};210;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};210;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};211;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};211;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};211;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};212;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};212;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};212;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};213;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};213;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};213;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};214;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};214;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};214;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};215;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};215;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};215;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};216;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};216;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};216;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};217;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};217;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};217;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};218;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};218;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};218;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};219;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};219;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};219;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};220;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};220;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};220;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};221;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};221;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};221;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};222;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};222;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};222;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};223;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};223;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};223;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};224;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};224;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};224;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};225;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};225;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};225;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};226;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};226;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};226;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};227;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};227;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};227;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};228;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};228;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};228;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};229;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};229;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};229;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};230;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};230;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};230;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};231;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};231;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};231;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};232;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};232;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};232;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};233;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};233;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};233;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};234;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};234;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};234;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};235;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};235;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};235;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};236;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};236;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};236;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};237;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};237;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};237;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};238;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};238;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};238;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};239;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};239;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};239;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * TUE-SAT":"PT15M"};240;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-17 ? * TUE-FRI":"PT15M"};240;false;дневной прийом в будние;14:00-18:00;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-16 ? * SAT":"PT15M"};240;false;дневной прийом в субботу;14:00-17:00;sa;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 14-15 ? * FRI *":"PT15M"};241;false;Вечірній прийом п'ятниця;14:00-16:00;fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * MON-FRI *":"PT15M"};242;false;Ранковий прийом основний;09:00-13:00;mo,tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * MON,TUE,THU,FRI *":"PT15M"};243;false;Ранковий прийом основний;9:00-13:00;mo,tu,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
1;{"0 0/15 14-15 ? * MON,TUE,THU,FRI *":"PT15M"};243;false;Вечірній прийом основний;14:00-16:00;mo,tu,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;

1;{"0 0/15 9-12 ? * MON,TUE,THU,FRI *":"PT15M"};244;false;Ранковий прийом основний;9:00-13:00;mo,tu,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;15;Min;
