nID;nID_Service;nID_Place;nID_City;nID_Region;nID_ServiceType;oData;sURL;bHidden;nID_Subject_Operator;bTest;sNote;asAuth;nID_Server
311;159;50005;6;NULL;1;{};;false;1;false;"Будь ласка, оберіть адресу МРЄВ,за якою Ви бажаєте отримати послугу: <br> <a href=/service/726/general?sID_UA_Region=8000000000&sID_UA_City=8000000000""> Петропавлівська Борщагівка, вул.Кільцева 4</a> <br> <a href=""/service/727/general?sID_UA_Region=8000000000&sID_UA_City=8000000000""> вул. Туполєва, 19</a> <br /><a href=""/service/728/general?sID_UA_Region=8000000000&sID_UA_City=8000000000""> вул. Велика кільцева дорога. 22-А</a> <br /><a href=""/service/729/general?sID_UA_Region=8000000000&sID_UA_City=8000000000""> вул. Братиславська, 52</a> <br /><a href=""/service/730/general?sID_UA_Region=8000000000&sID_UA_City=8000000000""> вул. Столичне шосе, 104</a> <br /><a href=""/service/731/general?sID_UA_Region=8000000000&sID_UA_City=8000000000""> вул. Павла Усенка, 8</a> <br /><a href=""/service/732/general?sID_UA_Region=8000000000&sID_UA_City=8000000000""> вул. Новокостянтинівська, 8</a> <br /><a href=""/service/733/general?sID_UA_Region=8000000000&sID_UA_City=8000000000""> пров. Балтійський, 20</a> <br />""";BankID,EDS;0
312;734;10;10;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"ternopol_cnap_vikop:1:58"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
313;735;186;186;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"trostyanec_mvk_dereva:1:58"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
314;102;69;69;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"smila_rda-1:1:58"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
315;139;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_39:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
316;736;50001;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_41:1:1"}};https://test-version.region.igov.org.ua/wf/;false;41;false;;BankID,EDS;0
317;5;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_56:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
318;737;50005;6;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"demo2:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
319;15;50005;6;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"demo2:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
320;738;50005;6;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"demo2:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
321;739;50005;6;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"demo2:1:60054"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
324;740;50005;6;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"demo2:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
325;741;50005;6;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"demo2:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
326;742;50005;6;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"demo2:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
327;743;50005;6;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"demo2:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
328;96;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap-44:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
329;10;50009;NULL;9;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"ternopol_rcnap-9:1:60054"}};https://test-version.region.igov.org.ua/wf/;true;1;false;;BankID,EDS;0
330;148;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_vcnap-50:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
331;92;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_42:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
332;368;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"gni_69:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
333;142;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_36:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
334;140;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_37:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
335;654;50016;NULL;16;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"kiev_subsidies:1:238"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
336;73;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_45:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
337;744;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_42_ur:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
338;745;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_55:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
339;746;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_54:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
340;115;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap-57:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
341;455;109;109;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"voznesensk_cnap_78:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
342;94;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_46:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
343;747;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_46_ur:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
344;95;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_48:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
345;748;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_48_ur:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
346;749;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_51:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
347;750;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_52:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
348;153;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_72:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
349;751;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"_test_datepicker:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
350;752;50001;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_socialhelp_kids:1:352"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
351;753;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_post_97:1:352"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
352;754;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_152:1:352"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
353;755;NULL;NULL;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"_test_mailer:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
354;158;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_53:1:352"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
355;141;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_38:1:352"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
356;367;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dpi_reestr_68:1:352"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
357;49;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_70:1:352"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
358;756;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"_test_queue_cancel:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
359;654;50005;6;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"kiev_mda_subsidies:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
360;757;NULL;NULL;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"_test_type_HTML:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
361;758;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_57u:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
362;759;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_post_119:1:1"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
363;760;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_post_99:1:1"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
364;761;10;10;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"ternopol_cnap_35:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
365;762;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_post_111:1:1"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
366;763;43;43;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"uzhgorod_cnap_112:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
367;764;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_post_103:1:1"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
368;765;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_148:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
369;766;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_151:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
370;767;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_150:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
371;628;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_post_113:1:1"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
372;769;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"_test_smart_print_form:1:238"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
373;687;8;8;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"kusnetsovsk_vssm_117:1:238"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
374;768;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_post_122:1:1"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
375;719;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_cnap_59:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
376;762;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soczah_139:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
377;770;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_minust_128:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
378;771;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_minust_129:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
379;772;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_minust_130:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
380;773;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_minust_131:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
381;759;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soczah_142:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
382;774;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_144:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
383;775;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soczah_154:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
384;776;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_147:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
385;777;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soczah_156:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
386;778;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soczah_160:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
387;780;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_157:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
388;781;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soczah_163:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
389;782;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_162:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
390;783;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_149:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
391;455;8;8;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"kuznetsovsk_cnap_78:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
392;784;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"_test_autosend_printform:1:238"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
393;455;174;174;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"zdolbunov_cnap_78:1:60054"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
394;654;50026;NULL;26;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"cherkassi_subsidies:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
395;785;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"_test_sID_UA:1:238"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
396;1383;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_176:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
397;787;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_175:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
398;786;1;NULL;1;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_177:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
399;779;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soczah_165:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
400;789;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_181:1:1"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
401;788;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_soc_help_179:1:1"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
402;790;8;8;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
403;763;50013;NULL;13;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"zt_region_cnap_182:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
404;96;28;28;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dndz_cnap_189:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
405;10;50026;NULL;26;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"smila_rda_195:1:1"}};https://test-version.region.igov.org.ua/wf/;true;1;true;;BankID,EDS;0
406;1376;28;28;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dndz_cnap_186:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
407;761;28;28;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dndz_cnap_192:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
408;1377;28;28;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dndz_cnap_196:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
409;1378;28;28;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dndz_cnap_201:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
410;1379;28;28;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dndz_cnap_201:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;true;;BankID,EDS;0
411;343;1;1;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dnepr_mvd_199:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
412;1380;28;28;NULL;4;{"sPath":"service/form/form-data","oParams":{"processDefinitionId":"dndz_cnap_193:1:1"}};https://test-version.region.igov.org.ua/wf/;false;1;false;;BankID,EDS;0
